country ,state                                        ,district                          ,year   ,dyid                            ,chloride     ,nsdp            ,gini
India   ,Assam                                        ,Kokrajhar                         ,2004.0 ,Kokrajhar2004                   ,             ,  91168.9827601 ,0.23
India   ,Assam                                        ,Kokrajhar                         ,2005.0 ,Kokrajhar2005                   ,             ,  93914.5985394 ,0.23
India   ,Assam                                        ,Kokrajhar                         ,2006.0 ,Kokrajhar2006                   ,             ,  98155.9186976 ,0.23
India   ,Assam                                        ,Kokrajhar                         ,2007.0 ,Kokrajhar2007                   ,             , 102351.8869595 ,0.23
India   ,Assam                                        ,Kokrajhar                         ,2008.0 ,Kokrajhar2008                   ,             , 108448.3450808 ,0.23
India   ,Assam                                        ,Kokrajhar                         ,2009.0 ,Kokrajhar2009                   ,             , 118440.3320592 ,0.23
India   ,Assam                                        ,Kokrajhar                         ,2010.0 ,Kokrajhar2010                   ,             , 124268.408209  ,0.23
India   ,Assam                                        ,Kokrajhar                         ,2011.0 ,Kokrajhar2011                   ,             , 129354.12      ,0.23
India   ,Assam                                        ,Kokrajhar                         ,2012.0 ,Kokrajhar2012                   ,             , 132517.6       ,0.23
India   ,Assam                                        ,Kokrajhar                         ,2013.0 ,Kokrajhar2013                   ,             , 138724.76      ,0.23
India   ,Assam                                        ,Kokrajhar                         ,2014.0 ,Kokrajhar2014                   ,  28.799999  , 146425.386988  ,0.23
India   ,Assam                                        ,Kokrajhar                         ,2015.0 ,Kokrajhar2015                   ,  87.0       , 167628.66595   ,0.23
India   ,Assam                                        ,Kokrajhar                         ,2016.0 ,Kokrajhar2016                   ,  27.783825  , 179631.896487  ,0.23
India   ,Assam                                        ,Kokrajhar                         ,2017.0 ,Kokrajhar2017                   ,             , 195262.282089  ,0.23
India   ,Assam                                        ,Kokrajhar                         ,2018.0 ,Kokrajhar2018                   ,             , 204627.058502  ,0.23
India   ,Assam                                        ,Lakhimpur                         ,2000.0 ,Lakhimpur2000                   ,             ,  76319.4629319 ,0.21
India   ,Assam                                        ,Lakhimpur                         ,2001.0 ,Lakhimpur2001                   ,             ,  78289.0124612 ,0.21
India   ,Assam                                        ,Lakhimpur                         ,2002.0 ,Lakhimpur2002                   ,             ,  83032.6736654 ,0.21
India   ,Assam                                        ,Lakhimpur                         ,2003.0 ,Lakhimpur2003                   ,             ,  88141.4107563 ,0.21
India   ,Assam                                        ,Lakhimpur                         ,2004.0 ,Lakhimpur2004                   ,             ,  91168.9827601 ,0.21
India   ,Assam                                        ,Lakhimpur                         ,2005.0 ,Lakhimpur2005                   ,             ,  93914.5985394 ,0.21
India   ,Assam                                        ,Lakhimpur                         ,2006.0 ,Lakhimpur2006                   ,             ,  98155.9186976 ,0.21
India   ,Assam                                        ,Lakhimpur                         ,2007.0 ,Lakhimpur2007                   ,             , 102351.8869595 ,0.21
India   ,Assam                                        ,Lakhimpur                         ,2008.0 ,Lakhimpur2008                   ,             , 108448.3450808 ,0.21
India   ,Assam                                        ,Lakhimpur                         ,2009.0 ,Lakhimpur2009                   ,             , 118440.3320592 ,0.21
India   ,Assam                                        ,Lakhimpur                         ,2010.0 ,Lakhimpur2010                   ,             , 124268.408209  ,0.21
India   ,Assam                                        ,Lakhimpur                         ,2011.0 ,Lakhimpur2011                   ,             , 129354.12      ,0.21
India   ,Assam                                        ,Lakhimpur                         ,2012.0 ,Lakhimpur2012                   ,             , 132517.6       ,0.21
